,Player,Team,Month,No.,PlaySet,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,GetSet,LostSet,TotalSet,Set,Point,AEff%,BAEff%
134,土谷悠芸,つくばユナイテッドSunGAIA,12,14,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1065,315.0,6.0,0.0,50.0,33.0,47.0,48.0,43.0,43.0,50.0,44.0,0.0,0.0,190.0,168.0,41,46,50,52.0,0.0,6,2,8.0,0.0,0.0,,
135,坂本尚哉,兵庫デルフィーノ,1,112,25,232.0,102.0,22.0,44.0,4.08,79.0,35.0,10.0,44.3,7.0,0.28,77.0,1.0,18.0,18.0,1.3,24.0,8.0,7.0,47.9,3892,2263.0,1.0,20.0,137.0,180.0,157.0,172.0,159.0,161.0,64.0,100.0,12.0,15.0,529.0,628.0,159,172,173,85.0,17.0,5,21,8.0,18.0,110.0,34.5,31.6
136,坂本尚哉,兵庫デルフィーノ,2,64,15,126.0,58.0,10.0,46.0,3.87,46.0,20.0,5.0,43.5,1.0,0.07,48.0,1.0,9.0,9.0,2.1,4.0,1.0,2.0,50.0,2325,1006.0,0.0,12.0,76.0,100.0,84.0,93.0,91.0,98.0,63.0,76.0,0.0,0.0,314.0,367.0,84,95,97,72.0,0.0,3,12,0.0,15.0,60.0,38.1,32.6
137,堀夏央哉,つくばユナイテッドSunGAIA,2,100,15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,23.0,1.0,2.0,8.0,10.9,0.0,0.0,0.0,,2315,1331.0,4.0,8.0,95.0,106.0,93.0,96.0,105.0,97.0,69.0,69.0,15.0,17.0,377.0,385.0,105,103,108,70.0,18.0,6,10,8.0,8.0,1.0,,
138,堀夏央哉,つくばユナイテッドSunGAIA,11,75,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.33,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,,1546,1114.0,2.0,7.0,67.0,71.0,70.0,70.0,66.0,73.0,47.0,52.0,15.0,12.0,265.0,278.0,75,75,73,51.0,18.0,4,8,0.0,12.0,1.0,0.0,0.0
139,堀夏央哉,つくばユナイテッドSunGAIA,12,50,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,1.0,6.2,0.0,0.0,0.0,,1065,315.0,6.0,0.0,50.0,33.0,47.0,48.0,43.0,43.0,50.0,44.0,0.0,0.0,190.0,168.0,41,46,50,52.0,0.0,6,2,8.0,0.0,0.0,,
140,境龍生,大同特殊鋼レッドスター,1,65,7,37.0,13.0,8.0,35.1,1.86,6.0,2.0,2.0,33.3,2.0,0.29,15.0,0.0,4.0,4.0,0.0,26.0,13.0,8.0,65.4,2770,1815.0,3.0,12.0,101.0,114.0,98.0,123.0,109.0,121.0,0.0,0.0,0.0,0.0,308.0,358.0,103,109,123,0.0,0.0,3,12,0.0,15.0,15.0,13.5,0.0
141,境龍生,大同特殊鋼レッドスター,2,78,15,100.0,34.0,12.0,34.0,2.27,6.0,2.0,1.0,33.3,2.0,0.13,53.0,3.0,12.0,10.0,4.7,36.0,12.0,14.0,52.8,3481,2423.0,6.0,12.0,131.0,143.0,137.0,141.0,133.0,142.0,93.0,90.0,0.0,0.0,494.0,516.0,131,141,139,94.0,0.0,8,14,15.0,7.0,39.0,22.0,16.7
142,境龍生,大同特殊鋼レッドスター,11,65,2,2.0,1.0,0.0,50.0,0.5,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,-25.0,0.0,0.0,0.0,,2586,1923.0,1.0,14.0,102.0,123.0,100.0,121.0,98.0,117.0,41.0,50.0,12.0,15.0,353.0,426.0,113,116,111,50.0,13.0,3,15,15.0,3.0,1.0,50.0,
143,境龍生,大同特殊鋼レッドスター,12,26,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1072,1496.0,3.0,3.0,54.0,50.0,44.0,45.0,44.0,50.0,46.0,39.0,0.0,0.0,188.0,184.0,54,46,47,41.0,0.0,4,4,4.0,4.0,0.0,,
144,外崎航平,ヴォレアス北海道,1,44,14,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,81.0,49.0,14.0,69.1,2230,1770.0,12.0,0.0,88.0,92.0,107.0,89.0,98.0,89.0,75.0,64.0,0.0,0.0,368.0,334.0,87,100,101,75.0,0.0,12,3,15.0,0.0,0.0,,
145,外崎航平,ヴォレアス北海道,2,55,15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,45.0,21.0,61.7,2905,3418.0,12.0,3.0,122.0,100.0,121.0,110.0,124.0,119.0,80.0,74.0,0.0,0.0,447.0,403.0,109,127,133,79.0,0.0,13,5,11.0,7.0,0.0,,
146,外崎航平,ヴォレアス北海道,11,66,22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,71.0,31.0,67.6,3088,3577.0,15.0,3.0,145.0,132.0,157.0,125.0,145.0,131.0,50.0,36.0,28.0,27.0,525.0,451.0,140,151,147,46.0,34.0,17,5,19.0,3.0,0.0,,
147,外崎航平,ヴォレアス北海道,12,22,9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,33.0,23.0,3.0,74.2,1068,920.0,5.0,1.0,47.0,42.0,46.0,44.0,50.0,41.0,45.0,39.0,15.0,10.0,203.0,176.0,45,46,49,45.0,14.0,6,3,4.0,5.0,0.0,,
148,大坪剛,大同特殊鋼レッドスター,1,70,14,119.0,51.0,14.0,42.9,3.64,15.0,5.0,3.0,33.3,7.0,0.5,50.0,2.0,7.0,7.0,4.0,103.0,47.0,29.0,59.7,2770,1815.0,3.0,12.0,101.0,114.0,98.0,123.0,109.0,121.0,0.0,0.0,0.0,0.0,308.0,358.0,103,109,123,0.0,0.0,3,12,0.0,15.0,60.0,31.1,13.3
149,大坪剛,大同特殊鋼レッドスター,2,84,22,173.0,81.0,13.0,46.8,3.68,23.0,6.0,5.0,26.1,5.0,0.23,80.0,0.0,9.0,19.0,3.1,196.0,77.0,67.0,56.4,3481,2423.0,6.0,12.0,131.0,143.0,137.0,141.0,133.0,142.0,93.0,90.0,0.0,0.0,494.0,516.0,131,141,139,94.0,0.0,8,14,15.0,7.0,86.0,39.3,4.3
150,大坪剛,大同特殊鋼レッドスター,11,70,15,106.0,48.0,13.0,45.3,3.2,8.0,2.0,2.0,25.0,6.0,0.4,52.0,0.0,5.0,11.0,2.9,104.0,37.0,35.0,52.4,2586,1923.0,1.0,14.0,102.0,123.0,100.0,121.0,98.0,117.0,41.0,50.0,12.0,15.0,353.0,426.0,113,116,111,50.0,13.0,3,15,15.0,3.0,54.0,33.0,0.0
151,大坪剛,大同特殊鋼レッドスター,12,28,8,55.0,29.0,3.0,52.7,3.62,2.0,0.0,1.0,0.0,3.0,0.38,27.0,0.0,2.0,5.0,2.8,71.0,35.0,15.0,59.9,1072,1496.0,3.0,3.0,54.0,50.0,44.0,45.0,44.0,50.0,46.0,39.0,0.0,0.0,188.0,184.0,54,46,47,41.0,0.0,4,4,4.0,4.0,32.0,47.3,-50.0
152,大賀惠介,きんでんトリニティーブリッツ,1,5,4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,562,823.0,0.0,3.0,21.0,25.0,14.0,25.0,25.0,23.0,23.0,25.0,0.0,0.0,83.0,98.0,25,20,26,25.0,0.0,1,3,0.0,4.0,0.0,,
153,大賀惠介,きんでんトリニティーブリッツ,2,15,13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,3.0,3.0,45.0,1730,1140.0,2.0,7.0,75.0,62.0,67.0,78.0,56.0,75.0,65.0,74.0,20.0,18.0,283.0,307.0,65,74,63,67.0,22.0,5,8,5.0,8.0,0.0,,
154,大賀惠介,きんでんトリニティーブリッツ,11,35,6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3608,2813.0,11.0,10.0,162.0,167.0,146.0,170.0,165.0,163.0,75.0,62.0,15.0,12.0,563.0,574.0,162,157,176,70.0,13.0,12,13,3.0,22.0,0.0,,
155,大賀惠介,きんでんトリニティーブリッツ,12,10,5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1065,315.0,0.0,6.0,33.0,50.0,48.0,47.0,43.0,43.0,44.0,50.0,0.0,0.0,168.0,190.0,41,46,50,52.0,0.0,2,6,0.0,8.0,0.0,,
156,奥山永己,サフィルヴァ北海道,1,44,3,3.0,1.0,0.0,33.3,0.33,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,1.0,0.0,-12.5,0.0,0.0,0.0,,1098,605.0,5.0,1.0,47.0,42.0,50.0,40.0,48.0,48.0,25.0,23.0,15.0,12.0,185.0,165.0,42,45,53,24.0,13.0,6,2,3.0,5.0,1.0,33.3,
157,奥山永己,サフィルヴァ北海道,2,66,8,31.0,13.0,2.0,41.9,1.62,6.0,2.0,0.0,33.3,3.0,0.38,10.0,0.0,3.0,1.0,-5.0,8.0,2.0,0.0,25.0,1756,1265.0,7.0,2.0,72.0,61.0,75.0,49.0,75.0,71.0,46.0,46.0,13.0,15.0,281.0,242.0,63,62,72,47.0,16.0,8,4,12.0,0.0,16.0,35.5,33.3
158,奥田基嗣,サフィルヴァ北海道,1,18,20,39.0,26.0,3.0,66.7,1.3,0.0,0.0,0.0,,2.0,0.1,61.0,0.0,6.0,10.0,1.6,1.0,0.0,0.0,0.0,3326,4060.0,12.0,6.0,140.0,130.0,145.0,120.0,144.0,132.0,71.0,65.0,27.0,27.0,527.0,474.0,130,133,147,68.0,28.0,15,8,15.0,8.0,28.0,59.0,
159,奥田基嗣,サフィルヴァ北海道,2,12,13,14.0,3.0,1.0,21.4,0.23,0.0,0.0,0.0,,2.0,0.15,40.0,0.0,2.0,3.0,0.6,2.0,1.0,1.0,75.0,2327,2613.0,10.0,2.0,88.0,88.0,93.0,80.0,99.0,86.0,103.0,94.0,13.0,15.0,396.0,363.0,84,93,96,104.0,16.0,11,6,17.0,0.0,5.0,14.3,
160,奥田基嗣,サフィルヴァ北海道,11,15,13,19.0,10.0,1.0,52.6,0.77,0.0,0.0,0.0,,4.0,0.31,38.0,1.0,2.0,6.0,5.3,4.0,0.0,1.0,12.5,2575,2843.0,10.0,5.0,120.0,120.0,131.0,122.0,122.0,102.0,65.0,64.0,12.0,15.0,450.0,423.0,116,132,121,65.0,18.0,11,8,11.0,8.0,15.0,47.4,
161,奥田基嗣,サフィルヴァ北海道,12,6,5,6.0,4.0,0.0,66.7,0.8,0.0,0.0,0.0,,3.0,0.6,14.0,0.0,1.0,0.0,-1.8,0.0,0.0,0.0,,1068,1050.0,4.0,2.0,47.0,47.0,50.0,38.0,45.0,50.0,50.0,40.0,15.0,17.0,207.0,192.0,46,48,52,46.0,18.0,5,4,0.0,9.0,7.0,66.7,
162,安田剛,アイシンティルマーレ,11,40,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,1.0,6.2,0.0,0.0,0.0,,2585,1371.0,12.0,3.0,126.0,99.0,116.0,104.0,116.0,98.0,21.0,25.0,0.0,0.0,379.0,326.0,113,111,117,22.0,0.0,13,3,0.0,16.0,0.0,,
163,安田剛,アイシンティルマーレ,12,16,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1067,1170.0,3.0,3.0,50.0,44.0,39.0,50.0,44.0,48.0,45.0,45.0,27.0,30.0,205.0,217.0,48,47,50,45.0,32.0,5,5,10.0,0.0,0.0,,
164,安田瑛亮,ヴィアティン三重,1,128,32,163.0,64.0,19.0,39.3,2.0,13.0,4.0,0.0,30.8,8.0,0.25,135.0,9.0,16.0,31.0,9.4,155.0,82.0,34.0,63.9,4426,3782.0,19.0,5.0,192.0,166.0,186.0,182.0,203.0,181.0,144.0,117.0,41.0,43.0,766.0,689.0,175,200,201,140.0,45.0,22,11,28.0,5.0,81.0,27.6,30.8
165,安田瑛亮,ヴィアティン三重,2,48,14,44.0,17.0,4.0,38.6,1.21,1.0,1.0,0.0,100.0,1.0,0.07,39.0,1.0,2.0,8.0,6.4,116.0,67.0,27.0,69.4,1743,1353.0,3.0,6.0,65.0,77.0,73.0,70.0,67.0,62.0,67.0,76.0,35.0,35.0,307.0,320.0,72,76,66,73.0,40.0,6,8,0.0,14.0,19.0,29.5,100.0
166,安田瑛亮,ヴィアティン三重,11,64,8,39.0,19.0,5.0,48.7,2.38,1.0,0.0,0.0,0.0,1.0,0.12,32.0,1.0,4.0,10.0,7.8,61.0,32.0,24.0,72.1,2055,1615.0,6.0,6.0,98.0,98.0,92.0,95.0,94.0,93.0,47.0,50.0,0.0,0.0,331.0,336.0,94,96,98,49.0,0.0,7,7,11.0,3.0,21.0,35.9,0.0
167,安田瑛亮,ヴィアティン三重,12,16,3,3.0,2.0,0.0,66.7,0.67,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,85.7,539,1023.0,3.0,0.0,27.0,29.0,25.0,19.0,25.0,21.0,25.0,21.0,0.0,0.0,102.0,90.0,29,24,24,22.0,0.0,3,1,4.0,0.0,2.0,66.7,
168,寺尾壮太,大同特殊鋼レッドスター,1,90,8,53.0,15.0,11.0,28.3,1.88,11.0,1.0,4.0,9.1,0.0,0.0,22.0,0.0,1.0,5.0,4.5,0.0,0.0,0.0,,2770,1815.0,3.0,12.0,101.0,114.0,98.0,123.0,109.0,121.0,0.0,0.0,0.0,0.0,308.0,358.0,103,109,123,0.0,0.0,3,12,0.0,15.0,15.0,7.5,-27.3
169,寺尾壮太,大同特殊鋼レッドスター,2,108,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3481,2423.0,6.0,12.0,131.0,143.0,137.0,141.0,133.0,142.0,93.0,90.0,0.0,0.0,494.0,516.0,131,141,139,94.0,0.0,8,14,15.0,7.0,0.0,,
170,寺尾壮太,大同特殊鋼レッドスター,11,72,13,39.0,13.0,5.0,33.3,1.0,9.0,3.0,1.0,33.3,3.0,0.23,19.0,0.0,5.0,1.0,-5.3,0.0,0.0,0.0,,2064,1644.0,1.0,11.0,85.0,98.0,80.0,96.0,73.0,101.0,21.0,25.0,12.0,15.0,271.0,335.0,92,92,89,24.0,13.0,2,12,11.0,3.0,16.0,20.5,22.2
171,寺尾壮太,大同特殊鋼レッドスター,12,36,8,39.0,23.0,1.0,59.0,2.88,7.0,3.0,1.0,42.9,3.0,0.38,29.0,1.0,5.0,4.0,2.6,1.0,0.0,1.0,50.0,1072,1496.0,3.0,3.0,54.0,50.0,44.0,45.0,44.0,50.0,46.0,39.0,0.0,0.0,188.0,184.0,54,46,47,41.0,0.0,4,4,4.0,4.0,27.0,56.4,28.6
172,寺岡良馬,埼玉アザレア,1,13,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,556,668.0,3.0,0.0,22.0,25.0,25.0,23.0,26.0,24.0,37.0,35.0,0.0,0.0,110.0,107.0,25,25,28,41.0,0.0,3,1,4.0,0.0,0.0,,
173,寺岡良馬,埼玉アザレア,2,26,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1171,750.0,1.0,5.0,42.0,50.0,44.0,50.0,50.0,46.0,44.0,47.0,14.0,16.0,194.0,209.0,49,51,56,49.0,20.0,3,6,5.0,4.0,0.0,,
174,寺岡良馬,埼玉アザレア,11,52,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,2.0,0.0,-10.0,0.0,0.0,0.0,,2059,1025.0,4.0,8.0,82.0,97.0,88.0,98.0,94.0,96.0,50.0,39.0,12.0,15.0,326.0,345.0,91,99,106,47.0,18.0,5,10,11.0,4.0,0.0,,
175,寺岡良馬,埼玉アザレア,12,26,2,2.0,1.0,1.0,50.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1072,1219.0,5.0,1.0,52.0,44.0,49.0,41.0,50.0,40.0,22.0,25.0,16.0,14.0,189.0,164.0,47,44,51,24.0,16.0,6,2,3.0,5.0,1.0,0.0,
176,小堀優,埼玉アザレア,2,44,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,1.0,0.0,-6.2,0.0,0.0,0.0,,2315,1155.0,5.0,7.0,79.0,100.0,94.0,94.0,103.0,90.0,88.0,93.0,25.0,31.0,389.0,408.0,84,98,110,93.0,34.0,8,10,14.0,4.0,0.0,,
177,小堀優,埼玉アザレア,11,55,5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,2559,1835.0,4.0,11.0,112.0,125.0,117.0,123.0,109.0,121.0,68.0,64.0,12.0,15.0,418.0,448.0,121,126,125,70.0,18.0,6,13,11.0,8.0,0.0,,
178,小島大輝,埼玉アザレア,1,6,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1085,540.0,3.0,3.0,42.0,42.0,44.0,43.0,50.0,39.0,21.0,25.0,0.0,0.0,157.0,149.0,44,40,50,23.0,0.0,4,3,3.0,4.0,0.0,,
179,小島大輝,埼玉アザレア,11,12,7,27.0,16.0,1.0,59.3,2.29,0.0,0.0,0.0,,0.0,0.0,21.0,0.0,0.0,2.0,2.4,0.0,0.0,0.0,,2081,1240.0,3.0,9.0,89.0,100.0,90.0,100.0,88.0,97.0,43.0,42.0,0.0,0.0,310.0,339.0,90,94,99,45.0,0.0,4,10,6.0,8.0,16.0,55.6,
180,小島大輝,埼玉アザレア,12,6,4,12.0,6.0,3.0,50.0,1.5,0.0,0.0,0.0,,1.0,0.25,14.0,0.0,0.0,4.0,7.1,0.0,0.0,0.0,,1072,1219.0,5.0,1.0,52.0,44.0,49.0,41.0,50.0,40.0,22.0,25.0,16.0,14.0,189.0,164.0,47,44,51,24.0,16.0,6,2,3.0,5.0,7.0,25.0,
181,小林慎平,富士通カワサキレッドスピリッツ,1,36,25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,36.0,27.0,58.2,3324,3374.0,13.0,5.0,146.0,130.0,146.0,127.0,139.0,146.0,115.0,116.0,30.0,23.0,576.0,542.0,142,138,149,118.0,30.0,16,9,16.0,9.0,0.0,,
182,小林慎平,富士通カワサキレッドスピリッツ,2,24,15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,53.0,28.0,14.0,66.0,2318,1350.0,11.0,1.0,100.0,79.0,92.0,93.0,101.0,103.0,75.0,58.0,15.0,11.0,383.0,344.0,79,97,113,66.0,14.0,12,4,11.0,5.0,0.0,,
183,小林慎平,富士通カワサキレッドスピリッツ,11,30,17,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,68.0,40.0,19.0,72.8,2572,2322.0,12.0,3.0,120.0,98.0,125.0,88.0,112.0,114.0,42.0,45.0,0.0,0.0,399.0,345.0,113,113,127,50.0,0.0,13,4,6.0,11.0,0.0,,
184,小林桜太,埼玉アザレア,1,80,6,12.0,3.0,1.0,25.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,3.0,4.0,17.3,9.0,5.0,1.0,61.1,2783,2492.0,10.0,5.0,125.0,117.0,126.0,121.0,122.0,117.0,134.0,119.0,12.0,15.0,519.0,489.0,119,126,128,134.0,16.0,12,9,8.0,13.0,5.0,16.7,0.0
185,小林桜太,埼玉アザレア,2,64,11,51.0,24.0,6.0,47.1,2.18,11.0,5.0,2.0,45.5,3.0,0.27,34.0,3.0,9.0,6.0,6.6,59.0,21.0,23.0,55.1,2315,1155.0,5.0,7.0,79.0,100.0,94.0,94.0,103.0,90.0,88.0,93.0,25.0,31.0,389.0,408.0,84,98,110,93.0,34.0,8,10,14.0,4.0,30.0,35.3,27.3
186,小林空,きんでんトリニティーブリッツ,1,105,20,136.0,68.0,10.0,50.0,3.4,41.0,18.0,3.0,43.9,6.0,0.3,69.0,5.0,15.0,16.0,7.6,1.0,0.0,1.0,50.0,2787,1999.0,6.0,9.0,121.0,125.0,109.0,115.0,105.0,118.0,94.0,95.0,26.0,27.0,455.0,480.0,122,109,113,94.0,31.0,9,12,9.0,12.0,79.0,42.6,36.6
187,小林空,きんでんトリニティーブリッツ,2,105,16,65.0,32.0,8.0,49.2,2.0,20.0,10.0,4.0,50.0,3.0,0.19,42.0,2.0,12.0,11.0,4.2,4.0,1.0,0.0,25.0,2891,1841.0,3.0,12.0,118.0,112.0,116.0,128.0,94.0,125.0,90.0,92.0,31.0,33.0,449.0,490.0,107,125,109,90.0,38.0,7,14,10.0,11.0,37.0,36.9,30.0
188,小林空,きんでんトリニティーブリッツ,11,147,25,189.0,92.0,15.0,48.7,3.68,56.0,23.0,7.0,41.1,7.0,0.28,97.0,1.0,17.0,26.0,3.4,0.0,0.0,0.0,,3608,2813.0,11.0,10.0,162.0,167.0,146.0,170.0,165.0,163.0,75.0,62.0,15.0,12.0,563.0,574.0,162,157,176,70.0,13.0,12,13,3.0,22.0,100.0,40.7,28.6
189,小林空,きんでんトリニティーブリッツ,12,42,8,59.0,22.0,9.0,37.3,2.75,23.0,10.0,4.0,43.5,1.0,0.12,31.0,1.0,5.0,12.0,8.9,0.0,0.0,0.0,,1065,315.0,0.0,6.0,33.0,50.0,48.0,47.0,43.0,43.0,44.0,50.0,0.0,0.0,168.0,190.0,41,46,50,52.0,0.0,2,6,0.0,8.0,24.0,22.0,26.1
190,小森郁己,サフィルヴァ北海道,1,54,18,69.0,21.0,6.0,30.4,1.17,9.0,2.0,0.0,22.2,5.0,0.28,49.0,4.0,13.0,12.0,7.7,91.0,41.0,30.0,61.5,3326,4060.0,12.0,6.0,140.0,130.0,145.0,120.0,144.0,132.0,71.0,65.0,27.0,27.0,527.0,474.0,130,133,147,68.0,28.0,15,8,15.0,8.0,30.0,21.7,22.2
191,小森郁己,サフィルヴァ北海道,2,36,13,78.0,38.0,5.0,48.7,2.92,12.0,2.0,2.0,16.7,6.0,0.46,45.0,2.0,12.0,8.0,2.2,94.0,41.0,26.0,57.4,2318,3161.0,12.0,0.0,91.0,80.0,93.0,80.0,101.0,90.0,82.0,69.0,0.0,0.0,367.0,319.0,80,91,97,79.0,0.0,12,3,15.0,0.0,46.0,42.3,0.0
192,小森郁己,サフィルヴァ北海道,11,45,17,25.0,13.0,3.0,52.0,0.76,4.0,2.0,0.0,50.0,4.0,0.24,34.0,2.0,7.0,8.0,6.6,53.0,18.0,18.0,50.9,2575,2843.0,10.0,5.0,120.0,120.0,131.0,122.0,122.0,102.0,65.0,64.0,12.0,15.0,450.0,423.0,116,132,121,65.0,18.0,11,8,11.0,8.0,19.0,40.0,50.0
193,小森郁己,サフィルヴァ北海道,12,18,4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,40.0,1068,1050.0,4.0,2.0,47.0,47.0,50.0,38.0,45.0,50.0,50.0,40.0,15.0,17.0,207.0,192.0,46,48,52,46.0,18.0,5,4,0.0,9.0,0.0,,
194,小泉響輝,サフィルヴァ北海道,1,52,7,12.0,4.0,1.0,33.3,0.57,0.0,0.0,0.0,,3.0,0.43,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,2228,3455.0,7.0,5.0,93.0,88.0,95.0,80.0,96.0,84.0,46.0,42.0,12.0,15.0,342.0,309.0,88,88,94,44.0,15.0,9,6,12.0,3.0,7.0,25.0,
195,小泉響輝,サフィルヴァ北海道,2,65,9,18.0,10.0,1.0,55.6,1.11,0.0,0.0,0.0,,4.0,0.44,47.0,1.0,3.0,9.0,5.3,1.0,0.0,1.0,50.0,2908,3426.0,13.0,2.0,113.0,105.0,118.0,95.0,126.0,111.0,103.0,94.0,13.0,15.0,473.0,420.0,103,112,121,104.0,16.0,14,6,20.0,0.0,15.0,50.0,
196,小泉響輝,サフィルヴァ北海道,11,78,14,16.0,8.0,0.0,50.0,0.57,1.0,1.0,0.0,100.0,5.0,0.36,37.0,0.0,3.0,4.0,0.7,1.0,0.0,0.0,0.0,3088,3621.0,13.0,5.0,145.0,141.0,156.0,135.0,147.0,115.0,65.0,64.0,12.0,15.0,525.0,470.0,138,150,141,65.0,18.0,14,8,14.0,8.0,13.0,50.0,100.0
197,小泉響輝,サフィルヴァ北海道,12,26,4,3.0,1.0,1.0,33.3,0.25,0.0,0.0,0.0,,3.0,0.75,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1068,1050.0,4.0,2.0,47.0,47.0,50.0,38.0,45.0,50.0,50.0,40.0,15.0,17.0,207.0,192.0,46,48,52,46.0,18.0,5,4,0.0,9.0,4.0,0.0,
198,小野宙,富士通カワサキレッドスピリッツ,1,30,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1086,696.0,3.0,3.0,49.0,43.0,50.0,39.0,48.0,57.0,43.0,46.0,0.0,0.0,190.0,185.0,47,45,55,46.0,0.0,4,4,4.0,4.0,0.0,,
199,小野宙,富士通カワサキレッドスピリッツ,2,30,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,-25.0,0.0,0.0,0.0,,1173,1037.0,6.0,0.0,50.0,42.0,50.0,43.0,41.0,43.0,25.0,20.0,0.0,0.0,166.0,148.0,41,50,45,23.0,0.0,6,1,7.0,0.0,0.0,,
200,小野宙,富士通カワサキレッドスピリッツ,11,30,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1019,1300.0,3.0,3.0,45.0,46.0,50.0,34.0,45.0,48.0,17.0,25.0,0.0,0.0,157.0,153.0,48,45,56,24.0,0.0,4,3,3.0,4.0,0.0,,
201,尾木将,富士通カワサキレッドスピリッツ,1,76,4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,4.0,0.0,-25.0,0.0,0.0,0.0,,2238,2678.0,10.0,2.0,97.0,87.0,96.0,88.0,91.0,89.0,72.0,70.0,30.0,23.0,386.0,357.0,95,93,94,72.0,30.0,12,5,12.0,5.0,0.0,,
