,Player,Team,Month,No.,PlaySet,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,GetSet,LostSet,TotalSet,Set,Point,AEff%,BAEff%
461,島原玖南,PFUブルーキャッツ,12,1,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,357,785.0,3.0,0.0,16.0,25.0,25.0,22.0,25.0,20.0,25.0,20.0,0.0,0.0,91.0,87.0,20.0,30.0,27.0,30.0,0.0,3,1,4.0,0.0,0.0,,
462,島村春世,NECレッドロケッツ,1,8,15,63.0,26.0,4.0,41.3,1.73,0.0,0.0,0.0,,7.0,0.47,30.0,1.0,0.0,6.0,8.3,9.0,2.0,5.0,50.0,3069,14826.0,14.0,10.0,191.0,189.0,186.0,174.0,204.0,217.0,180.0,176.0,46.0,56.0,807.0,812.0,204.0,198.0,245.0,204.0,64.0,19,17,27.0,9.0,34.0,34.9,
463,島村春世,NECレッドロケッツ,2,3,10,55.0,20.0,2.0,36.4,2.0,0.0,0.0,0.0,,6.0,0.6,30.0,1.0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,1245,2600.0,4.0,5.0,63.0,75.0,69.0,60.0,67.0,73.0,50.0,36.0,14.0,16.0,263.0,260.0,76.0,78.0,84.0,52.0,22.0,5,7,0.0,12.0,27.0,32.7,
464,島村春世,NECレッドロケッツ,12,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,360,1617.0,3.0,0.0,23.0,25.0,25.0,23.0,25.0,20.0,25.0,20.0,0.0,0.0,98.0,88.0,27.0,25.0,27.0,27.0,0.0,3,1,4.0,0.0,0.0,,
465,川上雛菜,NECレッドロケッツ,2,51,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1245,2600.0,4.0,5.0,63.0,75.0,69.0,60.0,67.0,73.0,50.0,36.0,14.0,16.0,263.0,260.0,76.0,78.0,84.0,52.0,22.0,5,7,0.0,12.0,0.0,,
466,川上雛菜,NECレッドロケッツ,10,34,5,13.0,4.0,2.0,30.8,0.8,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,5.0,6.8,20.0,7.0,6.0,50.0,590,6432.0,0.0,6.0,40.0,50.0,42.0,50.0,32.0,50.0,0.0,0.0,0.0,0.0,114.0,150.0,51.0,55.0,53.0,0.0,0.0,0,6,6.0,0.0,4.0,15.4,0.0
467,川上雛菜,NECレッドロケッツ,11,102,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,-25.0,0.0,0.0,0.0,,1952,10616.0,18.0,0.0,149.0,124.0,155.0,120.0,158.0,130.0,25.0,18.0,0.0,0.0,487.0,392.0,153.0,161.0,164.0,25.0,0.0,18,1,12.0,7.0,0.0,,
468,川上雛菜,NECレッドロケッツ,12,34,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,714,3183.0,6.0,0.0,46.0,50.0,50.0,44.0,50.0,37.0,50.0,39.0,0.0,0.0,196.0,170.0,27.0,25.0,27.0,27.0,0.0,6,2,8.0,0.0,0.0,,
469,川島亜依美,岡山シーガルズ,1,196,14,37.0,15.0,1.0,40.5,1.07,0.0,0.0,0.0,,5.0,0.36,39.0,0.0,5.0,10.0,3.2,2.0,2.0,0.0,100.0,2702,6281.0,7.0,14.0,152.0,173.0,162.0,173.0,165.0,178.0,135.0,122.0,40.0,39.0,654.0,685.0,181.0,200.0,198.0,142.0,52.0,12,18,21.0,9.0,20.0,37.8,
470,川島亜依美,岡山シーガルズ,2,84,6,16.0,5.0,0.0,31.2,0.83,0.0,0.0,0.0,,2.0,0.33,13.0,0.0,3.0,2.0,-1.9,3.0,3.0,0.0,100.0,1247,2560.0,0.0,9.0,62.0,69.0,63.0,76.0,58.0,75.0,18.0,25.0,0.0,0.0,201.0,245.0,75.0,83.0,77.0,28.0,0.0,1,9,4.0,6.0,7.0,31.2,
471,川島亜依美,岡山シーガルズ,10,56,4,9.0,4.0,1.0,44.4,1.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,,596,2170.0,3.0,3.0,48.0,45.0,30.0,50.0,50.0,38.0,46.0,45.0,0.0,0.0,174.0,178.0,54.0,47.0,53.0,55.0,0.0,4,4,8.0,0.0,4.0,33.3,
472,川島亜依美,岡山シーガルズ,11,168,17,53.0,17.0,2.0,32.1,1.0,0.0,0.0,0.0,,6.0,0.35,53.0,1.0,4.0,21.0,9.9,1.0,0.0,0.0,0.0,1974,6287.0,5.0,13.0,145.0,128.0,122.0,143.0,127.0,142.0,70.0,100.0,23.0,30.0,487.0,543.0,154.0,153.0,167.0,102.0,40.0,9,15,16.0,8.0,24.0,28.3,
473,川島亜依美,岡山シーガルズ,12,56,5,10.0,1.0,1.0,10.0,0.2,0.0,0.0,0.0,,1.0,0.2,21.0,1.0,1.0,6.0,10.7,0.0,0.0,0.0,,706,1052.0,3.0,3.0,46.0,42.0,43.0,42.0,50.0,40.0,20.0,25.0,0.0,0.0,159.0,149.0,46.0,46.0,53.0,26.0,0.0,4,3,0.0,7.0,3.0,0.0,
474,平山詩嫣,久光スプリングス,1,64,19,59.0,25.0,3.0,42.4,1.32,0.0,0.0,0.0,,9.0,0.47,74.0,3.0,5.0,16.0,7.8,9.0,3.0,4.0,55.6,3089,13340.0,12.0,12.0,179.0,186.0,194.0,182.0,191.0,167.0,144.0,159.0,24.0,24.0,732.0,718.0,203.0,223.0,222.0,177.0,29.0,17,16,16.0,17.0,37.0,37.3,
475,平山詩嫣,久光スプリングス,2,16,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,832,2450.0,6.0,0.0,50.0,40.0,50.0,43.0,50.0,44.0,25.0,21.0,0.0,0.0,175.0,148.0,52.0,56.0,60.0,26.0,0.0,6,1,7.0,0.0,0.0,,
476,平山詩嫣,久光スプリングス,10,16,8,26.0,15.0,0.0,57.7,1.88,0.0,0.0,0.0,,4.0,0.5,32.0,1.0,1.0,13.0,12.5,2.0,1.0,1.0,75.0,598,2702.0,3.0,3.0,45.0,48.0,50.0,33.0,47.0,54.0,41.0,38.0,0.0,0.0,183.0,173.0,56.0,49.0,61.0,43.0,0.0,4,4,8.0,0.0,20.0,57.7,
477,平山詩嫣,久光スプリングス,11,64,32,108.0,47.0,7.0,43.5,1.47,0.0,0.0,0.0,,12.0,0.38,132.0,8.0,8.0,33.0,10.8,4.0,1.0,1.0,37.5,2611,9579.0,19.0,5.0,195.0,160.0,186.0,180.0,168.0,183.0,155.0,129.0,30.0,23.0,734.0,675.0,206.0,217.0,215.0,174.0,36.0,22,10,17.0,15.0,67.0,37.0,
478,平山詩嫣,久光スプリングス,12,16,7,22.0,13.0,0.0,59.1,1.86,0.0,0.0,0.0,,3.0,0.43,33.0,1.0,3.0,15.0,12.1,3.0,3.0,0.0,100.0,708,1455.0,3.0,3.0,50.0,34.0,47.0,44.0,45.0,39.0,20.0,25.0,0.0,0.0,162.0,142.0,44.0,59.0,53.0,30.0,0.0,4,3,0.0,7.0,17.0,59.1,
479,廣田あい,NECレッドロケッツ,1,84,9,61.0,24.0,9.0,39.3,2.67,1.0,0.0,0.0,0.0,2.0,0.22,17.0,1.0,1.0,6.0,13.2,30.0,7.0,12.0,43.3,1584,7927.0,5.0,7.0,90.0,89.0,90.0,99.0,97.0,100.0,85.0,98.0,19.0,30.0,381.0,416.0,99.0,100.0,116.0,104.0,30.0,8,10,9.0,9.0,27.0,24.6,0.0
480,廣田あい,NECレッドロケッツ,2,63,2,23.0,7.0,3.0,30.4,3.5,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,6.2,9.0,4.0,1.0,50.0,1245,2600.0,4.0,5.0,63.0,75.0,69.0,60.0,67.0,73.0,50.0,36.0,14.0,16.0,263.0,260.0,76.0,78.0,84.0,52.0,22.0,5,7,0.0,12.0,7.0,17.4,-25.0
481,志摩美古都,PFUブルーキャッツ,1,280,31,260.0,91.0,11.0,35.0,2.94,0.0,0.0,0.0,,8.0,0.26,113.0,1.0,4.0,18.0,4.0,269.0,125.0,66.0,58.7,3069,6569.0,11.0,13.0,166.0,193.0,189.0,182.0,198.0,194.0,139.0,153.0,15.0,8.0,707.0,730.0,194.0,224.0,232.0,171.0,16.0,15,16,16.0,15.0,100.0,30.8,
482,志摩美古都,PFUブルーキャッツ,2,70,4,33.0,10.0,2.0,30.3,2.5,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,-2.5,30.0,12.0,7.0,51.7,834,1449.0,0.0,6.0,32.0,50.0,34.0,50.0,45.0,47.0,15.0,25.0,0.0,0.0,126.0,172.0,48.0,50.0,61.0,26.0,0.0,1,6,0.0,7.0,10.0,24.2,0.0
483,志摩美古都,PFUブルーキャッツ,10,70,7,56.0,20.0,6.0,35.7,2.86,0.0,0.0,0.0,,2.0,0.29,14.0,0.0,3.0,3.0,0.0,47.0,28.0,8.0,68.1,592,1280.0,2.0,4.0,44.0,48.0,42.0,46.0,41.0,41.0,42.0,48.0,27.0,31.0,196.0,214.0,50.0,54.0,49.0,52.0,35.0,4,6,10.0,0.0,22.0,25.0,
484,志摩美古都,PFUブルーキャッツ,11,245,17,134.0,49.0,11.0,36.6,2.88,1.0,0.0,0.0,0.0,5.0,0.29,50.0,0.0,2.0,6.0,2.0,133.0,75.0,23.0,65.0,2262,4740.0,9.0,12.0,153.0,174.0,149.0,159.0,154.0,161.0,95.0,78.0,26.0,27.0,577.0,599.0,194.0,188.0,191.0,104.0,39.0,11,16,13.0,14.0,54.0,28.4,0.0
485,志摩美古都,PFUブルーキャッツ,12,70,5,30.0,6.0,2.0,20.0,1.2,0.0,0.0,0.0,,2.0,0.4,17.0,0.0,1.0,5.0,5.9,17.0,3.0,6.0,35.3,708,1455.0,3.0,3.0,34.0,50.0,44.0,47.0,39.0,45.0,25.0,20.0,0.0,0.0,142.0,162.0,44.0,59.0,53.0,30.0,0.0,3,4,7.0,0.0,8.0,13.3,
486,戸江真奈,久光スプリングス,1,108,17,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,59.0,36.0,8.0,67.8,2326,10659.0,8.0,10.0,130.0,134.0,146.0,135.0,141.0,137.0,100.0,113.0,15.0,9.0,532.0,528.0,147.0,162.0,176.0,121.0,14.0,12,12,7.0,17.0,0.0,,
487,戸江真奈,久光スプリングス,2,36,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,8.0,0.0,88.9,832,2450.0,6.0,0.0,50.0,40.0,50.0,43.0,50.0,44.0,25.0,21.0,0.0,0.0,175.0,148.0,52.0,56.0,60.0,26.0,0.0,6,1,7.0,0.0,0.0,,
488,戸江真奈,久光スプリングス,10,36,8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,24.0,11.0,1.0,47.9,598,2702.0,3.0,3.0,45.0,48.0,50.0,33.0,47.0,54.0,41.0,38.0,0.0,0.0,183.0,173.0,56.0,49.0,61.0,43.0,0.0,4,4,8.0,0.0,0.0,,
489,戸江真奈,久光スプリングス,11,144,32,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,136.0,85.0,22.0,70.6,2611,9579.0,19.0,5.0,195.0,160.0,186.0,180.0,168.0,183.0,155.0,129.0,30.0,23.0,734.0,675.0,206.0,217.0,215.0,174.0,36.0,22,10,17.0,15.0,0.0,,
490,戸江真奈,久光スプリングス,12,36,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,29.0,16.0,7.0,67.2,708,1455.0,3.0,3.0,50.0,34.0,47.0,44.0,45.0,39.0,20.0,25.0,0.0,0.0,162.0,142.0,44.0,59.0,53.0,30.0,0.0,4,3,0.0,7.0,0.0,,
491,戸部真由香,KUROBEアクアフェアリーズ,1,90,22,81.0,32.0,1.0,39.5,1.45,0.0,0.0,0.0,,3.0,0.14,76.0,2.0,2.0,17.0,7.6,8.0,5.0,2.0,75.0,2349,4221.0,11.0,7.0,144.0,123.0,135.0,147.0,139.0,148.0,145.0,136.0,15.0,12.0,578.0,566.0,145.0,154.0,159.0,156.0,21.0,14,11,0.0,25.0,37.0,38.3,
492,戸部真由香,KUROBEアクアフェアリーズ,2,45,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1190,2780.0,6.0,3.0,68.0,70.0,75.0,61.0,70.0,65.0,45.0,45.0,0.0,0.0,258.0,241.0,73.0,79.0,76.0,56.0,0.0,7,4,7.0,4.0,0.0,,
493,戸部真由香,KUROBEアクアフェアリーズ,10,30,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,588,1782.0,1.0,5.0,38.0,41.0,41.0,50.0,45.0,47.0,18.0,25.0,8.0,15.0,150.0,178.0,39.0,56.0,48.0,22.0,16.0,2,6,0.0,8.0,0.0,,
494,戸部真由香,KUROBEアクアフェアリーズ,11,120,11,32.0,9.0,0.0,28.1,0.82,0.0,0.0,0.0,,1.0,0.09,14.0,0.0,2.0,3.0,1.8,0.0,0.0,0.0,,2597,5613.0,4.0,20.0,158.0,201.0,160.0,198.0,167.0,188.0,93.0,93.0,38.0,34.0,616.0,714.0,191.0,204.0,205.0,107.0,45.0,8,22,17.0,13.0,10.0,28.1,
495,戸部真由香,KUROBEアクアフェアリーズ,12,30,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,714,3183.0,0.0,6.0,50.0,46.0,44.0,50.0,37.0,50.0,39.0,50.0,0.0,0.0,170.0,196.0,27.0,25.0,27.0,27.0,0.0,2,6,0.0,8.0,0.0,,
496,星加輝,KUROBEアクアフェアリーズ,1,32,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,784,1299.0,5.0,1.0,50.0,43.0,50.0,50.0,52.0,52.0,47.0,45.0,15.0,12.0,214.0,202.0,51.0,57.0,57.0,49.0,21.0,6,3,0.0,9.0,0.0,,
497,星加輝,KUROBEアクアフェアリーズ,10,16,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,291,983.0,1.0,2.0,25.0,16.0,20.0,25.0,25.0,22.0,18.0,25.0,8.0,15.0,96.0,103.0,21.0,29.0,24.0,22.0,16.0,2,3,0.0,5.0,0.0,,
498,星加輝,KUROBEアクアフェアリーズ,11,32,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,658,1722.0,0.0,6.0,37.0,50.0,48.0,48.0,34.0,50.0,21.0,25.0,0.0,0.0,140.0,173.0,46.0,58.0,51.0,29.0,0.0,1,6,7.0,0.0,0.0,,
499,杉原若葉,トヨタ車体クインシーズ,10,38,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,12.5,0.0,0.0,0.0,,598,2702.0,3.0,3.0,48.0,45.0,33.0,50.0,54.0,47.0,38.0,41.0,0.0,0.0,173.0,183.0,56.0,49.0,61.0,43.0,0.0,4,4,0.0,8.0,0.0,,
500,杉原若葉,トヨタ車体クインシーズ,11,152,14,4.0,1.0,0.0,25.0,0.07,0.0,0.0,0.0,,1.0,0.07,20.0,1.0,2.0,5.0,8.8,0.0,0.0,0.0,,2603,6061.0,10.0,14.0,183.0,201.0,170.0,181.0,172.0,182.0,135.0,122.0,30.0,23.0,690.0,709.0,222.0,212.0,206.0,153.0,37.0,14,18,15.0,17.0,3.0,25.0,
501,杉原若葉,トヨタ車体クインシーズ,12,38,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,704,1376.0,5.0,1.0,43.0,50.0,42.0,47.0,54.0,48.0,50.0,35.0,15.0,11.0,204.0,191.0,51.0,51.0,61.0,48.0,17.0,6,3,0.0,9.0,0.0,,
502,東美奈,JTマーヴェラス,1,96,30,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,1.0,4.0,7.0,3.5,1.0,0.0,0.0,0.0,3069,12918.0,15.0,9.0,198.0,169.0,182.0,188.0,198.0,184.0,139.0,157.0,53.0,58.0,770.0,756.0,199.0,218.0,227.0,169.0,69.0,20,15,16.0,19.0,1.0,,
503,東美奈,JTマーヴェラス,2,24,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,0.0,0.0,2.0,7.1,0.0,0.0,0.0,,834,1449.0,6.0,0.0,50.0,32.0,50.0,34.0,47.0,45.0,25.0,15.0,0.0,0.0,172.0,126.0,48.0,50.0,61.0,26.0,0.0,6,1,7.0,0.0,0.0,,
504,東美奈,JTマーヴェラス,10,24,5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,0.0,0.0,2.0,7.1,0.0,0.0,0.0,,594,1999.0,5.0,1.0,48.0,40.0,50.0,38.0,46.0,48.0,25.0,22.0,15.0,8.0,184.0,156.0,49.0,51.0,57.0,31.0,15.0,6,2,8.0,0.0,0.0,,
505,東美奈,JTマーヴェラス,11,96,13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,17.0,0.0,2.0,3.0,1.5,0.0,0.0,0.0,,2613,6307.0,18.0,6.0,195.0,172.0,191.0,172.0,194.0,157.0,90.0,97.0,56.0,57.0,726.0,655.0,203.0,215.0,212.0,107.0,74.0,22,10,14.0,18.0,0.0,,
506,東美奈,JTマーヴェラス,12,24,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,712,2924.0,6.0,0.0,50.0,36.0,52.0,44.0,50.0,28.0,0.0,0.0,0.0,0.0,152.0,108.0,51.0,60.0,47.0,0.0,0.0,6,0,0.0,6.0,0.0,,
507,松井珠己,デンソーエアリービーズ,1,88,30,18.0,6.0,1.0,33.3,0.2,0.0,0.0,0.0,,10.0,0.33,111.0,3.0,4.0,32.0,9.0,4.0,0.0,0.0,0.0,3069,8122.0,17.0,7.0,187.0,184.0,195.0,192.0,201.0,162.0,122.0,113.0,15.0,13.0,720.0,664.0,209.0,239.0,234.0,138.0,17.0,19,11,16.0,14.0,19.0,27.8,
508,松井珠己,デンソーエアリービーズ,2,22,7,2.0,2.0,0.0,100.0,0.29,0.0,0.0,0.0,,1.0,0.14,26.0,1.0,2.0,10.0,11.5,0.0,0.0,0.0,,832,2450.0,0.0,6.0,40.0,50.0,43.0,50.0,44.0,50.0,21.0,25.0,0.0,0.0,148.0,175.0,52.0,56.0,60.0,26.0,0.0,1,6,0.0,7.0,4.0,100.0,
509,松井珠己,デンソーエアリービーズ,10,22,8,1.0,1.0,0.0,100.0,0.12,0.0,0.0,0.0,,1.0,0.12,29.0,1.0,3.0,11.0,10.3,2.0,0.0,0.0,0.0,594,1999.0,1.0,5.0,40.0,48.0,38.0,50.0,48.0,46.0,22.0,25.0,8.0,15.0,156.0,184.0,49.0,51.0,57.0,31.0,15.0,2,6,0.0,8.0,3.0,100.0,
510,松井珠己,デンソーエアリービーズ,11,88,30,16.0,7.0,0.0,43.8,0.23,0.0,0.0,0.0,,3.0,0.1,122.0,4.0,10.0,32.0,7.8,2.0,0.0,0.0,0.0,2593,9652.0,9.0,15.0,181.0,198.0,187.0,189.0,187.0,201.0,97.0,87.0,21.0,28.0,673.0,703.0,200.0,208.0,224.0,102.0,30.0,12,18,16.0,14.0,14.0,43.8,
511,松井珠己,デンソーエアリービーズ,12,22,9,7.0,7.0,0.0,100.0,0.78,0.0,0.0,0.0,,1.0,0.11,28.0,1.0,0.0,10.0,12.5,1.0,0.0,0.0,0.0,704,1376.0,1.0,5.0,50.0,43.0,47.0,42.0,48.0,54.0,35.0,50.0,11.0,15.0,191.0,204.0,51.0,51.0,61.0,48.0,17.0,3,6,9.0,0.0,9.0,100.0,
512,松本愛希穂,ヴィクトリーナ姫路,1,15,2,3.0,2.0,0.0,66.7,1.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,1.0,1.0,0.0,8.0,1.0,2.0,25.0,361,592.0,0.0,3.0,22.0,25.0,21.0,25.0,20.0,25.0,0.0,0.0,0.0,0.0,63.0,75.0,24.0,26.0,28.0,0.0,0.0,0,3,0.0,3.0,2.0,66.7,
513,松本愛希穂,ヴィクトリーナ姫路,2,30,5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,4.0,3.0,55.0,830,2823.0,0.0,6.0,33.0,50.0,33.0,50.0,44.0,50.0,0.0,0.0,0.0,0.0,110.0,150.0,46.0,48.0,55.0,0.0,0.0,0,6,6.0,0.0,0.0,,
514,松本愛希穂,ヴィクトリーナ姫路,10,30,5,21.0,8.0,2.0,38.1,1.6,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,3.0,3.0,0.0,38.0,19.0,6.0,57.9,596,2170.0,3.0,3.0,45.0,48.0,50.0,30.0,38.0,50.0,45.0,46.0,0.0,0.0,178.0,174.0,54.0,47.0,53.0,55.0,0.0,4,4,0.0,8.0,8.0,28.6,-100.0
515,松本愛希穂,ヴィクトリーナ姫路,11,120,27,152.0,53.0,5.0,34.9,1.96,3.0,1.0,0.0,33.3,4.0,0.15,60.0,0.0,9.0,13.0,1.7,175.0,68.0,43.0,51.1,2595,9007.0,3.0,21.0,165.0,194.0,176.0,181.0,173.0,183.0,111.0,132.0,44.0,53.0,669.0,743.0,215.0,212.0,207.0,145.0,61.0,8,24,8.0,24.0,57.0,31.6,33.3
516,松本愛希穂,ヴィクトリーナ姫路,12,30,3,9.0,4.0,1.0,44.4,1.33,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,2.0,46.2,712,2924.0,0.0,6.0,36.0,50.0,44.0,52.0,28.0,50.0,0.0,0.0,0.0,0.0,108.0,152.0,51.0,60.0,47.0,0.0,0.0,0,6,6.0,0.0,4.0,33.3,
517,林有美,PFUブルーキャッツ,1,56,31,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,122.0,65.0,30.0,65.6,3069,6569.0,11.0,13.0,166.0,193.0,189.0,182.0,198.0,194.0,139.0,153.0,15.0,8.0,707.0,730.0,194.0,224.0,232.0,171.0,16.0,15,16,16.0,15.0,0.0,,
518,林有美,PFUブルーキャッツ,2,14,5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,5.0,1.0,61.1,834,1449.0,0.0,6.0,32.0,50.0,34.0,50.0,45.0,47.0,15.0,25.0,0.0,0.0,126.0,172.0,48.0,50.0,61.0,26.0,0.0,1,6,0.0,7.0,0.0,,
519,林有美,PFUブルーキャッツ,10,14,10,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,42.0,19.0,8.0,54.8,592,1280.0,2.0,4.0,44.0,48.0,42.0,46.0,41.0,41.0,42.0,48.0,27.0,31.0,196.0,214.0,50.0,54.0,49.0,52.0,35.0,4,6,10.0,0.0,0.0,,
520,林有美,PFUブルーキャッツ,11,56,30,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,121.0,71.0,21.0,67.4,2601,5417.0,12.0,12.0,178.0,195.0,174.0,182.0,179.0,179.0,95.0,78.0,26.0,27.0,652.0,661.0,218.0,214.0,214.0,104.0,39.0,14,16,16.0,14.0,0.0,,
521,林有美,PFUブルーキャッツ,12,14,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,30.0,9.0,9.0,45.0,708,1455.0,3.0,3.0,34.0,50.0,44.0,47.0,39.0,45.0,25.0,20.0,0.0,0.0,142.0,162.0,44.0,59.0,53.0,30.0,0.0,3,4,7.0,0.0,0.0,,
522,林琴奈,JTマーヴェラス,1,16,35,286.0,104.0,16.0,36.4,2.97,21.0,9.0,3.0,42.9,15.0,0.43,116.0,5.0,9.0,17.0,6.0,248.0,115.0,70.0,60.5,3069,12918.0,15.0,9.0,198.0,169.0,182.0,188.0,198.0,184.0,139.0,157.0,53.0,58.0,770.0,756.0,199.0,218.0,227.0,169.0,69.0,20,15,16.0,19.0,124.0,30.8,28.6
523,林琴奈,JTマーヴェラス,2,4,7,66.0,24.0,5.0,36.4,3.43,12.0,4.0,1.0,33.3,1.0,0.14,31.0,3.0,0.0,10.0,17.7,33.0,17.0,10.0,66.7,834,1449.0,6.0,0.0,50.0,32.0,50.0,34.0,47.0,45.0,25.0,15.0,0.0,0.0,172.0,126.0,48.0,50.0,61.0,26.0,0.0,6,1,7.0,0.0,28.0,28.8,25.0
524,林琴奈,JTマーヴェラス,10,4,7,65.0,19.0,4.0,29.2,2.71,3.0,0.0,0.0,0.0,5.0,0.71,27.0,1.0,1.0,9.0,11.1,34.0,19.0,6.0,64.7,594,1999.0,5.0,1.0,48.0,40.0,50.0,38.0,46.0,48.0,25.0,22.0,15.0,8.0,184.0,156.0,49.0,51.0,57.0,31.0,15.0,6,2,8.0,0.0,25.0,23.1,0.0
525,林琴奈,JTマーヴェラス,11,16,20,53.0,24.0,3.0,45.3,1.2,7.0,4.0,2.0,57.1,2.0,0.1,16.0,0.0,2.0,3.0,1.6,56.0,29.0,12.0,62.5,2613,6307.0,18.0,6.0,195.0,172.0,191.0,172.0,194.0,157.0,90.0,97.0,56.0,57.0,726.0,655.0,203.0,215.0,212.0,107.0,74.0,22,10,14.0,18.0,26.0,39.6,28.6
526,林琴奈,JTマーヴェラス,12,4,5,29.0,8.0,1.0,27.6,1.6,2.0,2.0,0.0,100.0,0.0,0.0,8.0,1.0,0.0,4.0,25.0,19.0,14.0,2.0,78.9,712,2924.0,6.0,0.0,50.0,36.0,52.0,44.0,50.0,28.0,0.0,0.0,0.0,0.0,152.0,108.0,51.0,60.0,47.0,0.0,0.0,6,0,0.0,6.0,9.0,24.1,100.0
527,柳田光綺,NECレッドロケッツ,1,28,28,100.0,28.0,2.0,28.0,1.0,0.0,0.0,0.0,,2.0,0.07,33.0,2.0,3.0,5.0,7.6,8.0,3.0,4.0,62.5,2703,13801.0,11.0,10.0,162.0,162.0,161.0,161.0,179.0,190.0,155.0,157.0,46.0,56.0,703.0,726.0,173.0,174.0,212.0,178.0,64.0,16,16,23.0,9.0,32.0,26.0,
